0,1,2,3,4
163,14,0,79,138
89,25,0,0,211
153,2,0,0,303
0,21,0,0,102
168,36,0,0,80
213,13,0,0,137
130,14,0,0,239
283,55,0,0,161
69,13,0,0,264
172,21,0,0,228
337,1,74,0,305
84,58,0,0,271
207,66,0,0,36
19,19,0,0,47
80,49,0,100,152
300,19,0,96,236
130,32,0,0,331
24,20,0,0,114
330,14,0,0,173
0,33,0,0,82
0,10,44,84,251
0,34,0,0,196
113,45,0,0,197
165,20,0,0,278
44,10,0,0,116
224,69,0,0,164
148,69,0,0,7
74,33,6,0,192
108,27,8,0,102
323,36,0,0,182
192,14,0,0,175
29,25,0,0,75
176,17,0,0,210
22,26,49,0,194
110,10,38,0,146
68,72,0,0,163
344,98,0,0,272
258,15,0,0,275
166,7,0,0,224
122,51,0,0,204
126,89,0,0,155
202,26,66,0,223
36,6,0,0,154
70,6,0,0,85
0,10,0,0,111
124,39,0,0,33
100,17,0,0,243
126,12,0,0,115
150,19,0,0,149
276,20,0,0,198
148,3,0,0,108
136,19,0,0,259
255,7,0,0,234
128,22,0,0,240
78,27,0,0,181
132,116,0,0,70
287,17,0,0,185
108,6,0,0,134
98,17,0,0,0
232,9,0,0,207
105,32,0,0,119
39,25,0,0,196
173,33,0,0,133
138,50,0,0,129
280,33,0,0,220
164,25,125,0,171
71,3,0,0,79
0,17,0,0,69
354,9,0,0,226
147,10,101,0,208
0,30,0,0,118
272,11,0,0,101
57,24,0,0,274
58,3,0,61,235
89,39,0,0,142
18,27,0,0,352
118,14,0,0,186
105,6,0,0,238
213,15,0,0,70
206,15,0,0,302
253,19,0,0,147
68,36,0,0,338
327,12,0,0,180
78,19,0,0,356
129,23,0,0,104
224,15,0,0,220
311,4,89,0,97
196,26,0,0,95
5,43,0,0,279
73,25,0,0,142
253,17,0,0,220
120,39,0,17,253
65,33,0,0,225
94,39,0,0,185
54,36,0,0,259
266,16,128,0,153
345,3,93,0,78
175,21,0,0,142
191,21,0,38,323
261,11,0,0,125
90,80,0,0,169
359,16,0,0,184
94,34,0,0,183
114,22,0,0,261
231,15,0,0,20
136,9,0,0,245
144,63,0,0,161
139,24,0,0,344
77,18,0,0,161
176,14,8,0,266
135,6,0,0,174
254,76,0,0,150
140,16,0,0,169
32,64,0,0,159
109,26,0,0,349
164,21,0,0,33
188,26,0,0,100
154,19,0,0,105
82,94,0,67,192
194,9,0,0,246
252,7,0,0,212
58,65,0,0,252
280,35,0,0,125
185,29,0,0,138
184,22,0,0,234
146,98,0,0,146
110,28,0,21,303
0,31,0,0,154
193,9,0,0,60
210,70,0,0,243
184,49,0,0,48
204,16,0,0,176
134,12,0,0,342
213,4,6,0,213
0,47,0,0,190
121,6,0,0,191
53,31,10,0,149
129,11,0,0,153
18,9,0,93,130
100,49,0,0,230
6,90,0,0,199
359,12,0,0,201
45,27,0,0,289
45,41,0,0,206
60,2,0,0,62
116,58,0,0,151
33,32,0,0,236
70,23,0,0,84
216,28,0,0,139
135,5,0,7,168
163,56,35,0,302
159,13,0,0,153
206,73,0,0,283
183,12,122,0,139
227,34,0,0,241
43,27,0,0,240
271,20,0,0,208
324,85,0,0,251
105,21,0,0,28
104,153,0,0,161
0,76,0,0,146
114,10,23,0,276
97,54,0,0,202
157,68,34,0,22
80,22,0,0,145
156,92,0,0,203
248,34,0,8,187
55,22,0,0,86
263,2,0,0,350
61,22,0,0,232
82,68,0,0,161
148,37,0,0,310
246,26,0,14,285
152,7,0,41,211
64,28,0,0,178
68,13,0,0,147
224,23,0,61,218
116,25,0,0,143
0,29,0,0,310
222,19,0,0,173
158,40,13,0,152
164,36,0,0,136
239,5,0,0,169
169,78,0,0,184
157,7,0,0,186
99,37,0,0,160
138,149,0,0,221
148,11,0,0,142
193,25,0,0,309
142,14,0,0,38
43,5,0,0,194
209,14,0,0,306
205,3,0,0,88
122,27,0,0,2
79,9,60,0,149
5,81,0,0,193
237,3,0,0,195
130,43,0,0,164
214,66,0,0,204
159,30,0,0,135
153,11,0,14,112
184,61,0,0,130
58,20,0,0,177
64,90,0,0,318
75,50,0,0,106
45,5,0,0,268
156,6,0,0,124
235,7,0,0,294
116,30,0,0,192
167,72,0,0,337
115,20,15,0,89
84,25,0,0,267
46,38,0,0,287
12,29,0,0,290
185,3,0,0,318
169,17,0,0,144
154,18,0,0,72
0,5,0,0,160
0,4,0,0,189
275,24,0,0,288
171,39,0,0,145
82,8,0,0,209
143,31,0,0,165
116,16,0,0,54
106,6,0,95,132
217,42,0,0,189
204,28,0,0,225
324,3,0,0,205
100,39,0,0,290
247,28,53,107,298
87,23,0,0,241
203,14,0,0,200
161,14,0,0,104
194,21,0,0,175
321,156,0,0,203
114,6,0,0,218
152,9,0,0,148
138,19,0,0,95
131,17,0,0,200
128,6,31,0,173
172,75,36,0,304
42,13,22,0,145
69,25,0,0,87
160,24,0,0,132
135,13,0,0,225
66,21,0,0,72
173,46,0,0,210
165,7,0,0,51
109,12,32,0,179
181,71,0,0,219
64,32,0,0,114
0,49,0,0,106
145,11,0,0,194
157,28,30,0,155
178,5,0,0,152
0,44,0,0,261
134,76,0,0,143
116,15,0,0,109
84,22,0,0,147
244,16,0,0,245
97,11,0,0,228
110,21,0,0,109
119,52,0,0,137
261,5,0,0,154
165,8,0,0,247
110,165,0,0,249
202,16,0,0,129
243,37,0,0,283
0,20,0,0,192
119,10,0,0,183
219,2,0,0,184
203,45,0,0,96
68,13,0,0,163
280,11,0,0,170
160,92,0,0,167
109,17,0,0,117
233,11,28,0,267
235,9,0,0,138
319,23,0,0,181
215,59,81,0,169
0,12,0,43,185
32,25,0,0,111
167,19,0,0,107
49,17,0,0,224
70,14,0,0,10
188,59,0,1,288
217,16,0,0,278
168,13,0,0,186
282,14,0,0,141
181,54,0,0,202
255,14,0,0,32
176,96,0,0,195
99,20,0,0,258
114,25,0,0,48
254,44,0,0,171
167,22,0,0,180
256,31,0,0,163
87,39,0,0,157
193,44,0,0,81
184,108,0,0,237
299,23,69,0,274
37,70,0,0,125
369,48,0,0,243
0,31,1,0,131
235,52,0,0,341
225,47,0,0,150
15,14,0,0,256
89,32,0,0,192
221,48,0,0,121
172,23,0,0,76
187,8,0,111,132
87,36,106,0,171
98,29,0,0,169
249,31,0,0,191
158,25,0,0,260
233,71,0,0,110
132,22,0,0,208
0,11,0,0,66
267,12,0,0,236
19,61,0,0,136
152,12,0,0,210
163,14,0,0,154
157,16,0,0,148
197,30,0,0,221
72,14,133,0,96
155,23,0,0,274
180,26,0,0,104
132,105,0,0,164
212,23,0,0,120
169,99,0,0,185
315,21,0,0,210
223,20,0,0,194
129,29,0,0,196
58,88,0,0,219
0,28,0,0,99
199,24,0,0,211
181,28,0,0,212
0,11,0,0,159
211,15,0,0,262
295,36,0,0,219
148,57,0,0,205
175,22,0,0,182
203,21,0,0,197
133,4,0,0,139
194,11,0,0,69
133,11,0,0,159
150,6,0,0,229
109,64,0,0,296
177,25,0,0,265
177,39,0,0,171
280,13,0,0,96
102,36,0,0,169
18,8,0,0,184
185,31,0,0,197
118,44,0,0,219
83,60,0,0,205
250,35,0,0,183
150,26,9,0,220
128,25,0,0,129
78,16,0,0,112
0,10,0,0,206
109,152,0,0,198
168,5,0,0,186
118,14,0,0,192
0,24,0,0,172
175,9,0,0,143
139,17,0,0,188
238,10,0,0,144
85,66,0,0,219
88,149,0,0,230
0,53,0,0,195
45,34,0,0,63
182,13,0,0,84
0,42,0,0,313
145,10,0,0,240
169,7,0,0,310
197,108,69,0,93
64,62,0,0,106
226,96,0,0,121
236,18,0,0,100
131,82,0,0,172
25,20,0,0,192
107,16,0,0,181
142,29,0,0,131
10,38,0,0,163
99,76,0,0,166
156,42,0,37,100
210,42,0,0,71
149,17,0,0,98
176,40,0,0,124
160,12,0,0,206
80,13,0,0,78
166,13,0,0,144
153,10,58,0,184
365,59,0,0,233
119,22,23,0,93
43,8,0,0,158
0,61,0,0,183
293,73,0,0,314
216,9,0,0,329
28,3,0,0,82
199,28,0,0,128
181,19,0,0,245
136,26,0,0,143
138,17,0,0,139
93,67,0,0,227
177,99,0,0,291
94,9,0,0,192
282,56,0,0,210
22,122,9,0,228
134,14,0,0,258
116,16,0,0,147
236,12,0,0,156
160,32,0,0,254
140,32,0,0,172
159,8,0,0,166
0,91,16,0,263
157,14,0,0,207
179,54,0,0,98
80,13,0,0,147
78,42,0,0,178
191,70,0,0,194
282,50,0,0,94
0,20,0,0,159
106,24,0,0,174
221,5,0,0,96
176,8,0,0,178
181,11,0,0,117
225,24,0,0,210
185,13,0,0,326
114,5,0,0,224
71,65,0,0,251
215,4,0,0,222
179,60,0,0,235
187,23,0,0,152
268,44,0,0,136
166,3,46,0,113
116,155,0,0,128
167,8,0,0,130
288,61,118,0,97
234,19,0,0,135
96,90,0,0,124
209,21,11,0,182
240,14,0,0,212
73,5,0,0,172
52,10,0,0,87
47,35,0,0,221
99,11,0,0,271
223,6,0,0,255
59,17,133,0,225
179,9,0,0,127
84,134,0,0,87
293,54,0,0,196
0,18,0,0,156
109,82,0,0,217
201,49,0,0,133
55,18,0,0,318
0,28,0,0,147
345,40,28,0,342
148,21,0,0,286
151,24,0,0,11
146,5,0,0,243
123,9,0,0,128
161,101,0,0,187
140,22,0,8,171
23,4,0,0,205
167,11,0,0,172
20,16,0,0,217
149,18,0,0,231
171,12,105,0,119
290,41,0,0,108
230,6,0,0,241
135,30,0,0,310
29,65,0,0,228
175,18,0,0,184
91,13,0,0,154
47,71,0,0,200
129,36,0,0,328
75,7,0,0,119
100,71,0,0,80
184,108,0,0,146
36,33,0,0,284
125,21,0,0,112
232,27,0,0,185
194,21,0,0,97
121,24,0,0,152
103,14,123,0,154
122,8,0,0,219
316,61,0,0,112
268,10,0,0,198
92,5,0,0,225
0,20,0,0,142
56,9,0,0,157
226,14,0,0,109
201,45,0,0,98
232,111,0,0,102
159,81,0,0,172
67,12,30,0,289
86,27,0,0,345
85,19,0,0,216
100,29,0,0,212
326,15,0,0,210
49,33,0,0,107
135,18,0,0,289
211,9,14,12,174
154,37,0,0,243
67,26,0,0,198
152,75,0,0,186
168,8,0,0,101
48,23,0,0,94
89,7,0,0,223
115,4,0,0,41
104,36,0,0,260
211,116,0,0,195
92,17,0,0,303
278,29,0,0,210
220,71,0,0,17
182,18,0,0,134
127,42,0,0,197
70,36,0,0,213
5,29,0,0,199
176,28,0,0,131
122,20,0,0,182
79,2,0,0,183
169,27,0,0,174
137,4,0,0,165
302,56,0,0,256
76,63,0,0,173
234,19,0,0,112
72,13,0,0,226
142,43,0,0,244
224,4,0,0,130
170,14,0,0,140
61,28,0,0,121
151,29,0,0,249
98,23,0,0,272
90,16,0,0,263
160,35,0,0,172
0,11,0,0,96
122,37,0,0,137
125,12,0,0,102
178,84,0,0,223
168,33,0,0,260
17,28,11,0,114
206,11,0,62,159
82,68,0,0,272
99,24,0,0,288
222,4,0,0,205
153,5,0,0,84
145,85,0,0,221
91,25,0,0,272
284,4,0,0,117
54,31,0,0,340
261,23,0,0,83
49,34,0,0,195
219,44,0,0,254
204,27,0,0,128
153,7,0,0,151
73,7,0,0,112
151,27,32,0,98
0,13,0,0,217
118,48,0,0,320
217,133,0,0,158
108,39,0,0,234
57,15,0,0,225
228,14,0,0,137
184,20,0,0,174
108,57,0,0,236
147,29,0,0,244
103,21,0,0,301
214,80,0,0,174
104,36,0,0,208
82,11,0,46,135
92,4,0,0,185
122,52,0,0,258
136,45,0,0,14
56,4,0,0,204
175,36,0,0,189
6,16,0,0,264
203,29,0,0,166
110,75,0,0,128
21,9,0,0,204
115,16,0,0,180
137,27,0,0,95
171,19,0,0,288
160,5,0,0,183
118,27,0,0,172
160,28,0,0,82
37,71,0,0,152
81,31,0,0,124
237,69,0,0,154
222,42,0,16,119
48,9,0,0,289
115,31,0,0,192
283,28,0,0,214
223,27,0,0,166
170,30,0,0,207
73,54,0,0,150
52,36,0,49,80
125,12,0,0,186
68,19,0,0,165
98,13,0,0,172
197,10,0,0,184
328,19,0,0,174
162,25,2,0,91
175,81,0,0,234
333,137,0,0,183
203,8,0,0,127
138,25,0,14,210
150,32,0,0,178
100,17,0,0,110
111,63,0,0,56
124,11,0,0,141
14,64,0,17,170
152,20,0,0,228
182,13,0,0,95
26,10,0,0,153
255,60,0,0,203
203,51,0,0,194
296,22,0,83,165
195,15,0,0,289
19,36,0,0,175
84,72,0,0,260
102,29,0,0,155
0,15,0,0,200
211,15,0,0,171
229,19,0,0,246
16,20,0,0,219
39,29,0,0,182
254,16,0,0,81
33,5,0,0,48
178,19,0,0,145
32,11,0,22,271
178,20,0,0,141
161,21,0,0,99
265,11,8,0,282
193,17,0,0,160
77,35,0,0,241
153,32,0,0,312
128,14,0,8,197
287,24,0,0,86
65,33,0,0,231
92,2,0,0,241
132,33,0,0,195
164,19,0,0,119
192,14,0,0,167
127,64,0,0,207
178,84,0,0,243
23,43,0,0,187
326,31,0,0,71
224,101,33,0,165
85,11,0,0,266
140,18,0,0,23
112,24,0,0,219
143,17,0,0,161
209,44,0,0,58
182,69,0,0,150
162,58,0,0,154
157,16,0,0,169
30,11,57,0,239
94,40,0,0,175
74,14,0,0,265
274,47,0,0,188
138,26,0,0,173
67,79,0,0,149
175,10,0,0,160
118,7,0,0,87
34,3,0,0,242
0,13,0,0,221
217,33,0,0,147
137,26,53,0,64
94,12,0,0,197
93,154,0,0,257
198,19,0,95,152
15,16,0,0,198
331,150,0,0,140
109,22,0,0,214
135,11,0,0,329
210,39,0,0,115
340,10,0,0,162
0,41,58,0,106
6,47,0,0,309
145,14,0,0,177
257,16,48,90,222
93,4,0,0,114
159,13,0,0,158
205,13,0,0,176
74,60,0,0,41
87,22,0,0,239
201,30,0,0,266
180,13,0,0,195
211,17,0,0,29
146,10,2,0,119
91,17,0,0,142
153,22,0,31,238
15,35,0,0,151
218,12,0,0,150
85,11,0,0,8
213,17,0,0,119
328,48,37,0,149
232,28,0,0,120
0,13,0,13,216
36,35,0,58,175
182,21,0,0,96
153,27,0,0,159
215,117,100,0,234
80,132,0,0,186
117,25,0,0,211
108,24,0,0,114
118,12,0,0,174
73,10,0,0,125
129,52,0,0,247
97,11,0,0,167
28,8,0,0,122
206,15,0,0,195
105,32,136,0,171
93,14,0,0,167
124,41,0,0,160
0,117,0,0,42
251,37,0,0,156
93,14,78,0,289
335,15,0,0,174
349,25,0,0,121
211,121,0,0,119
201,16,0,0,178
120,28,0,0,280
15,11,0,0,137
237,18,0,0,175
342,31,0,0,178
23,148,0,0,227
158,33,0,0,246
102,87,0,0,179
224,18,0,1,143
212,16,0,0,250
48,158,0,0,218
0,6,0,0,203
132,17,0,0,223
238,27,0,0,279
143,29,0,0,241
142,8,0,0,192
170,15,0,0,138
0,7,0,0,72
268,2,0,0,286
165,67,0,82,253
155,11,0,0,162
140,31,0,0,252
49,35,0,0,167
129,8,0,0,142
108,13,0,0,204
0,28,0,0,150
196,15,0,0,136
163,43,0,0,115
211,4,0,0,218
129,17,0,0,237
354,10,0,0,140
136,21,0,0,176
58,8,16,0,181
104,21,0,0,100
95,32,0,0,207
169,15,0,0,81
50,19,17,0,167
218,5,0,0,154
132,16,0,0,120
203,105,0,0,242
3,27,0,0,306
193,37,0,0,21
130,148,132,0,252
201,8,0,0,155
129,10,0,0,204
66,30,0,0,162
159,7,0,0,67
204,38,0,0,196
195,12,0,0,97
178,12,0,0,189
368,90,0,0,320
0,92,0,0,131
107,23,0,0,105
209,66,101,0,187
199,4,0,0,185
188,16,0,0,184
84,17,0,0,241
136,35,0,0,145
0,14,0,0,127
165,7,0,0,117
149,30,0,0,217
0,10,0,0,181
202,17,0,0,189
3,10,0,0,170
127,106,0,0,160
117,25,0,0,94
123,78,0,0,259
216,44,0,0,134
280,11,0,0,192
155,7,0,0,199
183,12,0,0,141
54,166,0,0,101
0,12,0,0,304
278,17,0,0,94
110,99,0,0,124
81,57,0,0,296
246,8,69,0,200
175,13,0,0,223
199,8,0,0,232
115,48,0,0,189
21,25,0,0,252
198,26,0,0,109
14,14,0,0,152
188,10,0,0,254
92,6,0,0,284
205,129,0,0,172
51,67,0,0,243
103,50,0,0,212
244,36,0,0,106
141,102,0,0,181
296,51,0,0,93
253,35,0,0,215
0,7,138,0,163
212,32,0,0,170
133,23,34,0,155
183,15,106,0,57
171,5,0,0,183
126,7,77,0,175
148,6,0,0,186
184,24,0,0,330
153,28,0,0,133
301,24,0,0,152
316,28,0,0,158
146,22,0,0,224
262,11,0,0,75
110,18,0,0,102
115,67,0,0,254
121,16,0,0,227
348,3,0,0,280
56,53,0,0,259
251,42,0,0,104
38,47,0,0,145
171,77,0,0,98
111,16,0,0,158
103,10,0,0,227
154,46,0,0,169
186,128,0,0,201
169,9,0,0,156
44,14,0,0,193
96,16,28,18,342
130,27,0,0,151
108,37,0,0,195
65,15,0,0,177
351,81,0,0,145
197,17,0,0,179
259,25,0,0,262
161,25,31,0,154
275,76,0,0,199
84,12,0,0,149
65,22,0,0,298
129,40,0,0,135
170,46,0,34,107
135,2,0,0,205
60,6,0,0,199
68,22,0,0,159
165,81,0,0,185
0,12,0,0,206
60,8,9,0,172
165,41,0,0,221
182,72,0,0,170
90,10,0,0,228
246,80,0,0,40
115,53,0,0,58
219,25,0,0,172
167,25,0,0,47
164,80,0,0,90
202,35,0,0,177
175,39,129,0,201
285,113,0,74,183
177,24,0,0,209
191,6,0,0,102
101,32,0,0,155
320,33,0,0,55
181,20,0,0,97
186,6,0,0,138
42,21,36,0,138
33,10,0,0,225
36,4,0,0,186
136,7,0,0,183
201,77,0,0,178
201,53,0,0,129
278,7,0,0,124
256,38,24,0,266
201,92,0,0,249
181,12,0,0,156
41,14,7,0,162
60,43,0,0,160
68,42,0,0,229
184,7,0,0,195
48,27,0,0,143
207,22,0,0,102
189,9,0,0,251
186,28,0,0,205
286,8,0,0,281
0,21,0,0,228
82,71,0,0,258
152,62,0,0,250
220,19,0,0,54
66,104,0,0,107
327,49,0,0,185
94,14,0,0,176
55,21,98,0,198
103,7,0,0,272
313,27,0,0,144
98,112,0,0,77
160,17,0,0,142
216,22,0,0,222
38,12,0,0,239
65,58,5,0,112
142,36,0,0,197
275,13,0,0,298
115,24,16,0,157
0,11,0,0,114
185,44,0,0,96
146,13,0,0,248
265,25,0,0,127
171,22,0,0,142
180,10,0,0,230
187,29,0,31,179
134,39,0,0,160
51,21,56,0,106
95,18,0,0,161
185,37,35,0,67
152,14,0,0,172
340,11,0,0,183
26,4,0,0,99
169,55,0,0,150
83,56,0,0,134
0,3,0,0,138
117,19,0,0,156
36,35,0,0,266
116,36,0,0,197
202,21,0,0,221
90,82,0,0,113
74,2,0,0,60
60,52,0,0,186
224,49,0,0,139
77,26,0,0,149
63,17,0,0,188
239,17,0,0,212
208,165,0,0,229
144,11,0,0,237
166,35,0,0,167
77,11,0,0,283
120,44,0,0,214
100,30,0,24,171
281,28,0,0,174
174,7,0,0,125
361,29,0,0,129
243,11,0,0,198
104,25,0,0,110
100,28,0,0,155
247,60,0,0,185
95,59,0,0,106
200,8,7,0,122
142,12,0,0,150
66,9,0,0,286
235,60,0,49,103
146,58,0,0,187
195,6,0,0,84
188,4,0,0,132
214,24,0,0,276
19,82,0,0,138
239,9,0,0,265
138,12,0,0,212
252,8,0,0,115
77,76,0,0,194
112,36,0,0,113
235,34,0,0,78
37,96,0,0,219
119,59,0,0,130
0,5,0,0,208
186,53,0,0,216
219,48,0,0,147
156,4,0,0,47
297,22,0,0,208
264,12,38,0,79
324,26,0,0,179
97,16,0,0,150
164,19,0,0,73
339,33,44,0,171
126,36,0,0,215
240,36,0,0,197
60,19,0,0,140
68,13,0,0,191
109,15,0,0,181
133,51,0,0,213
30,36,0,0,268
200,65,0,0,158
160,47,25,0,111
131,15,0,80,198
282,21,0,0,124
229,21,0,0,239
305,20,0,0,137
237,7,0,74,233
235,12,0,0,231
99,14,0,0,154
56,11,0,0,206
190,25,0,0,219
137,5,0,2,192
11,62,0,60,129
162,34,0,0,88
56,12,0,0,167
69,17,0,0,224
292,21,0,0,125
13,10,0,0,212
162,12,0,0,64
0,19,0,0,204
136,148,0,0,79
58,45,0,0,101
135,25,0,0,282
184,4,0,0,208
80,131,0,0,20
54,27,0,0,130
219,12,0,0,153
272,24,20,0,121
178,15,0,39,147
279,7,0,0,143
165,18,0,0,283
222,17,0,0,262
176,11,0,0,77
117,26,0,0,237
156,10,0,0,179
136,9,42,0,169
204,147,0,0,80
101,12,0,0,148
139,48,0,0,176
94,14,0,0,307
120,25,1,0,166
92,19,0,0,145
95,54,0,0,258
27,32,0,0,176
185,11,0,81,168
157,7,0,0,139
64,8,0,0,181
197,8,0,0,220
37,16,0,0,163
152,12,0,0,294
110,11,0,0,64
7,14,0,0,179
238,6,0,0,238
102,24,0,0,96
145,18,0,0,119
90,3,14,0,261
220,125,0,0,187
201,54,0,0,212
85,32,0,0,202
115,84,0,0,104
147,99,1,0,90
174,12,0,0,142
172,16,0,0,171
145,46,0,0,128
183,44,0,0,134
0,12,0,0,172
251,10,0,0,229
193,17,0,0,201
199,122,0,0,109
45,17,0,0,294
266,28,0,0,232
43,23,0,0,105
92,9,0,0,131
73,13,0,0,99
183,40,0,0,100
161,17,0,0,251
91,41,0,0,232
218,14,0,0,147
50,18,0,0,214
211,29,7,0,229
244,11,0,0,311
126,2,0,0,110
30,18,0,0,185
49,6,0,0,177
163,15,0,0,227
72,20,0,0,149
69,35,0,0,138
85,41,0,0,216
181,66,0,0,236
132,17,0,0,126
22,18,0,0,204
244,50,0,0,184
352,25,0,0,149
161,17,39,0,180
141,45,48,0,273
260,10,0,0,197
119,47,0,0,102
226,16,0,0,152
287,11,5,86,223
280,8,0,0,92
181,31,0,0,249
0,12,0,0,314
168,13,0,0,97
344,33,0,0,70
343,15,0,0,236
290,49,0,5,202
28,43,0,0,158
0,22,0,0,266
245,86,0,0,211
110,51,0,0,113
222,24,0,0,223
225,48,0,0,165
106,6,0,0,219
178,20,0,0,152
89,42,0,0,83
280,20,0,0,211
81,9,0,0,136
319,9,40,0,151
210,15,0,0,256
127,12,0,0,170
0,44,0,0,147
117,21,0,0,114
289,35,0,0,108
206,45,0,0,267
83,25,0,0,101
179,12,58,0,196
145,9,0,0,262
98,39,0,0,100
256,5,0,0,63
152,18,0,0,213
244,26,0,0,128
108,66,0,103,121
89,41,0,0,234
27,26,0,0,217
60,15,15,0,96
121,4,0,0,69
66,109,9,0,173
241,8,0,0,175
52,15,0,0,98
258,65,0,0,148
141,17,0,0,306
129,18,70,0,270
130,37,0,0,95
228,11,0,0,8
364,5,0,0,67
360,7,0,0,124
173,76,0,0,238
260,4,0,0,11
139,49,0,0,205
22,18,0,0,155
89,35,0,0,226
57,65,0,0,250
145,40,0,0,198
267,13,0,0,100
84,15,0,0,129
127,32,0,0,125
