0,1,2,3,4
268,32,0,71,235
146,8,0,0,147
173,42,32,0,266
109,23,0,0,212
108,3,0,0,187
24,36,0,0,139
332,8,0,0,251
170,50,0,0,159
181,104,0,95,58
178,14,0,0,179
42,73,0,0,260
179,49,0,0,228
95,32,0,0,225
252,24,0,0,154
177,3,0,0,340
9,2,0,0,232
107,28,0,0,141
190,10,0,7,163
28,20,0,0,124
38,7,0,0,216
0,5,63,0,143
86,22,0,0,174
217,60,0,0,89
223,7,0,0,244
103,9,0,0,270
0,32,0,0,113
168,19,0,0,158
142,11,0,0,145
169,33,9,0,176
181,11,0,0,250
164,28,0,0,264
125,8,0,0,204
167,35,0,0,90
67,39,11,0,230
196,35,0,0,215
210,4,0,0,329
130,17,0,0,202
0,15,0,0,70
145,51,0,0,139
185,78,0,0,204
141,37,0,0,137
228,17,0,0,169
102,36,0,0,188
123,54,0,0,133
34,37,0,0,88
77,15,0,0,172
0,31,0,65,138
304,16,0,0,155
115,28,0,0,290
168,18,0,0,78
207,30,0,50,277
40,7,0,0,264
110,16,0,0,126
0,10,0,0,149
88,3,14,0,153
71,6,0,0,357
220,20,0,0,175
188,60,0,0,72
230,27,0,0,100
145,35,0,0,167
200,12,0,0,216
70,9,0,0,233
171,51,0,0,76
83,50,0,0,222
137,38,0,0,311
6,29,0,0,135
114,23,0,0,203
0,8,0,0,338
73,49,0,0,230
75,36,0,0,192
249,20,0,0,233
177,8,0,0,240
141,7,0,0,150
260,8,44,0,216
30,37,0,0,223
218,128,0,0,251
32,31,0,0,82
242,5,0,0,133
155,20,0,0,125
43,12,0,0,147
205,68,0,0,269
171,17,0,0,194
76,39,0,0,216
88,22,0,0,115
227,13,0,0,134
123,8,106,0,240
14,8,0,0,102
174,29,0,0,159
122,133,0,0,87
177,34,0,0,144
121,16,0,0,245
352,17,0,0,187
184,10,0,0,231
173,14,0,0,200
321,17,0,11,245
95,23,0,0,111
109,11,0,0,88
184,5,0,0,208
310,28,0,0,163
112,9,0,0,307
126,17,23,0,128
250,8,0,0,173
33,55,0,0,228
79,71,0,0,55
126,17,0,0,268
0,4,0,0,44
88,26,0,0,202
332,10,0,0,49
262,19,0,0,147
157,15,0,0,93
76,26,0,0,165
172,49,0,0,97
258,13,0,0,279
61,21,0,0,237
215,3,6,5,158
119,35,0,0,276
211,16,0,0,240
167,19,0,0,316
24,9,0,0,256
85,46,0,0,106
0,36,0,0,161
203,12,113,0,94
96,8,0,0,221
95,39,0,0,204
281,29,0,0,196
185,10,0,0,93
162,27,0,0,122
272,7,0,0,237
137,66,0,0,297
45,13,1,0,196
227,36,0,0,172
205,61,0,0,228
25,36,0,0,274
76,20,0,0,153
154,34,0,0,155
24,12,45,0,264
133,136,0,0,185
276,77,33,0,127
331,5,0,0,160
76,10,0,0,307
46,29,0,0,100
118,24,47,0,235
0,9,0,7,126
174,42,0,0,139
195,4,0,0,289
105,36,0,0,39
99,6,0,0,250
120,56,0,0,128
192,26,0,0,154
89,46,0,0,131
97,4,0,61,148
98,157,0,0,86
86,38,0,0,185
200,16,0,0,335
39,43,0,0,222
234,60,0,0,101
179,20,0,0,143
0,30,0,0,251
265,21,0,0,134
258,10,0,0,108
239,96,0,0,173
123,74,0,0,248
163,53,0,0,206
107,41,0,0,223
243,16,0,0,264
236,14,0,0,131
148,25,4,0,99
283,21,18,0,123
111,60,0,0,207
18,57,0,0,252
212,25,0,0,198
108,129,0,0,142
175,16,0,0,257
172,7,0,0,221
65,66,0,0,208
79,61,0,0,160
109,22,0,0,279
127,3,0,93,220
24,43,0,0,137
198,9,0,0,220
76,28,0,0,154
100,24,0,0,85
148,22,0,0,55
130,14,0,0,152
206,51,99,0,89
203,46,0,0,185
170,6,0,0,179
35,49,66,0,105
12,2,0,93,230
194,46,0,0,139
179,6,0,0,227
252,96,0,0,202
114,16,0,0,182
158,28,0,0,174
102,25,0,0,136
49,14,0,0,173
75,32,0,0,225
59,6,0,0,121
143,7,84,2,156
169,20,0,0,84
293,30,0,0,323
84,11,0,0,219
236,139,0,0,229
141,29,0,0,204
22,18,0,0,190
214,15,0,0,221
233,20,0,0,193
33,11,0,0,130
124,95,0,0,246
0,21,0,0,181
44,17,0,0,247
223,65,0,0,267
142,26,0,0,191
88,55,0,74,157
141,9,0,0,128
90,48,0,0,146
186,46,0,0,63
208,32,20,0,141
251,41,0,0,241
85,18,88,0,214
137,21,0,4,259
44,66,0,0,156
69,8,0,0,136
152,76,0,0,165
102,53,0,0,181
229,36,0,0,258
116,26,0,57,179
112,22,0,0,240
100,29,0,0,116
154,10,0,0,193
101,30,0,0,201
0,14,0,0,251
99,124,0,0,85
329,8,0,100,143
140,10,0,105,216
238,15,0,0,175
140,61,0,0,263
75,13,0,0,222
26,103,0,0,127
89,36,0,0,182
130,50,0,0,154
178,8,0,0,169
169,54,0,0,169
46,16,50,0,246
188,50,0,0,130
150,4,0,0,106
221,15,0,0,255
28,18,0,0,275
128,32,0,0,249
0,41,0,0,343
50,25,0,0,157
133,10,0,87,271
198,46,0,0,253
181,34,37,0,117
151,15,0,14,145
227,26,0,0,66
129,21,0,0,225
89,33,0,0,111
0,22,0,0,244
54,147,0,0,36
236,31,0,0,214
126,28,0,0,190
274,16,9,0,210
134,14,0,0,121
305,3,0,0,350
152,18,0,0,195
184,11,0,0,202
133,5,0,0,221
259,4,0,0,148
227,17,0,0,165
178,82,96,0,155
122,33,0,0,243
148,14,0,0,185
315,50,0,0,196
60,16,0,0,171
73,51,0,0,54
103,29,0,0,246
229,7,0,0,207
138,15,0,0,168
0,22,0,0,149
166,40,0,0,204
150,68,0,0,179
127,8,0,0,215
17,5,0,0,194
50,21,0,0,138
70,104,0,0,207
77,54,0,0,148
296,20,0,0,182
136,21,0,30,217
55,74,0,0,145
91,44,0,0,183
238,36,0,0,219
255,45,134,0,147
281,10,0,0,23
163,9,0,0,62
126,4,0,0,176
108,25,0,0,62
138,100,0,0,229
174,17,0,0,201
69,29,0,0,131
193,31,69,0,76
195,61,0,0,114
34,9,0,0,256
124,54,0,0,195
165,29,0,0,137
315,11,0,0,210
176,51,0,0,103
122,28,122,0,92
147,40,0,0,161
227,52,0,0,91
253,27,18,0,137
266,48,0,0,29
74,44,0,0,270
288,21,0,0,136
350,7,107,0,229
190,86,0,0,113
199,11,0,0,147
285,17,0,0,313
224,14,0,0,265
356,58,0,0,150
224,4,0,0,184
184,45,0,0,173
164,90,22,0,85
104,12,0,0,232
143,21,0,0,198
192,45,31,0,154
115,15,0,0,221
300,12,0,0,222
258,25,76,0,102
183,43,0,0,80
96,19,0,0,221
186,7,0,0,89
0,62,0,0,216
174,47,0,0,182
127,10,0,0,114
234,11,0,0,112
301,14,55,0,235
133,18,0,0,140
21,27,0,0,283
59,5,0,0,226
166,11,0,0,239
11,19,0,0,160
135,33,0,0,135
0,4,0,0,242
158,42,0,0,186
38,9,0,0,108
147,4,0,0,175
104,135,0,0,130
103,12,0,0,129
165,31,0,0,115
95,81,0,0,108
141,17,0,0,238
0,17,0,0,238
316,59,0,0,217
202,18,0,0,66
213,22,0,0,154
357,18,0,0,3
190,18,0,0,152
90,27,0,0,54
64,90,35,0,159
346,162,0,0,94
188,78,0,0,191
153,33,0,0,163
160,33,126,0,292
276,59,0,0,153
194,14,0,0,139
127,10,0,0,161
86,86,0,0,81
189,171,0,0,153
102,13,0,0,195
83,38,0,0,292
131,8,0,0,85
52,50,0,0,268
256,55,38,0,152
124,18,0,0,261
118,63,0,0,114
117,7,0,0,85
127,16,0,0,199
70,135,51,0,203
90,57,0,0,223
175,26,0,0,218
158,39,0,0,82
173,78,0,0,256
163,16,0,0,89
128,6,0,0,191
170,166,0,0,203
34,5,0,0,54
164,103,0,73,233
66,23,0,0,71
323,125,0,0,309
178,26,0,0,213
65,17,0,0,104
0,13,0,0,110
1,46,0,0,101
202,67,96,0,219
232,54,0,0,203
96,14,0,0,170
164,60,0,0,250
0,38,0,0,194
38,8,0,0,206
56,41,0,0,218
123,57,0,0,142
197,25,0,0,211
142,37,0,0,360
184,43,0,0,226
84,8,0,0,118
111,1,0,0,159
261,14,0,0,190
2,16,0,0,317
150,11,0,0,331
95,12,26,0,210
189,17,0,0,194
231,24,18,0,296
153,57,0,0,192
33,38,0,0,157
153,13,0,0,221
168,58,3,0,144
317,16,0,0,70
40,16,0,0,84
315,7,0,0,260
72,87,76,0,141
81,23,0,0,185
179,56,0,0,244
111,14,24,0,232
180,23,0,0,185
218,12,0,0,166
77,30,0,0,185
71,11,0,0,190
98,4,0,0,221
161,63,0,0,101
96,31,29,0,208
146,17,0,0,234
227,39,0,0,155
99,17,0,0,151
177,51,0,0,140
198,41,0,0,233
0,45,0,0,198
248,18,0,0,32
165,6,0,0,219
80,4,0,0,242
128,42,0,0,231
223,36,0,0,348
219,10,0,0,233
128,11,0,0,251
0,9,0,0,78
0,32,2,0,134
135,16,0,0,72
249,20,0,0,123
120,15,0,0,183
210,20,0,0,210
285,18,0,0,170
45,64,0,0,156
190,96,0,0,183
216,46,0,0,40
214,31,0,0,250
158,67,0,0,221
206,45,0,0,225
2,16,0,0,223
211,27,0,0,207
177,16,0,0,212
139,96,0,0,154
179,27,0,0,166
164,8,0,0,86
144,16,21,0,269
178,14,0,0,121
93,54,0,0,107
295,9,0,0,211
117,4,0,0,280
207,24,0,0,178
148,15,0,0,200
26,17,0,0,215
181,7,99,0,265
145,36,0,0,70
12,5,0,0,289
67,14,0,39,168
0,9,0,0,108
41,13,0,0,97
183,37,0,0,133
152,10,0,0,145
99,88,0,0,120
221,38,0,0,181
171,12,0,0,214
219,22,0,0,172
0,13,0,0,45
47,28,0,0,235
82,14,0,0,194
260,37,0,0,226
133,23,0,0,168
196,5,0,0,43
155,28,98,0,194
149,50,0,0,112
124,6,0,0,286
232,28,0,0,202
220,10,89,0,21
231,22,0,0,181
182,22,0,0,328
0,18,0,0,235
91,19,0,0,200
8,9,0,0,155
289,34,0,0,214
148,42,0,0,118
249,11,0,0,231
108,6,0,0,38
193,15,0,0,160
213,29,0,0,154
88,44,0,0,213
338,14,0,5,114
67,13,0,0,215
104,61,0,0,192
159,52,0,18,183
126,118,0,0,255
169,13,0,0,170
193,86,63,0,175
0,27,0,0,222
124,21,0,0,203
88,15,0,0,209
0,25,0,0,101
98,37,80,0,189
116,7,0,4,100
211,19,8,0,257
79,82,0,0,74
135,38,0,0,186
188,23,0,0,184
84,44,0,0,289
22,6,0,0,73
205,23,0,0,224
186,63,0,0,164
156,36,0,0,236
202,17,0,0,105
237,26,0,17,104
114,74,0,0,175
111,30,0,0,83
52,61,0,0,162
119,43,0,0,255
244,21,0,0,77
95,50,14,0,142
347,68,0,0,285
189,6,0,0,93
87,7,0,0,143
65,29,0,0,114
38,64,0,0,225
7,26,0,0,160
143,10,0,0,223
132,7,0,0,202
122,6,0,0,260
105,23,4,0,316
185,19,0,0,239
215,40,0,30,89
170,18,0,0,276
37,19,35,0,172
156,39,0,0,161
64,6,0,0,237
166,44,0,0,213
261,24,0,0,105
305,10,23,0,166
284,23,0,0,161
73,94,0,0,219
142,6,0,0,79
169,57,5,0,65
162,19,0,0,182
133,18,0,0,307
233,19,0,43,223
2,31,132,0,148
118,78,0,0,299
76,25,0,0,214
183,7,0,0,196
198,22,0,0,242
226,21,0,0,89
111,79,0,0,84
10,2,0,0,207
144,30,57,0,54
128,6,0,0,191
28,121,0,0,202
118,4,0,0,154
168,20,17,0,202
262,13,0,0,127
183,11,0,0,233
183,20,0,0,177
0,20,0,0,245
149,22,0,0,161
0,15,0,0,57
237,10,0,92,71
216,5,0,0,46
265,40,0,0,267
140,70,0,0,85
103,29,0,0,149
158,13,0,0,178
149,28,0,0,202
47,42,0,0,334
26,21,73,0,245
238,8,0,0,148
181,9,0,0,98
125,29,0,0,215
156,63,0,0,91
166,69,0,55,117
178,5,0,0,125
180,67,0,43,153
259,111,0,0,150
222,46,0,0,61
0,3,0,0,227
0,14,0,0,140
123,19,0,0,142
122,13,0,0,238
4,19,0,0,117
65,65,0,0,230
140,21,0,61,182
207,11,0,0,127
215,60,0,0,264
202,128,0,0,130
233,32,0,0,155
108,16,0,0,284
210,32,54,0,325
158,26,0,0,122
81,12,0,0,142
114,29,0,0,87
190,4,0,96,67
159,8,0,0,241
313,17,20,0,242
181,24,0,0,177
313,19,0,0,205
131,16,0,113,121
157,4,0,9,109
138,76,0,0,126
116,35,0,0,77
263,14,0,0,122
77,20,0,0,85
0,20,0,0,184
25,13,0,0,163
286,35,0,0,153
151,14,0,0,99
152,16,0,0,184
67,84,0,0,186
53,80,0,0,343
0,7,123,0,282
225,6,0,0,276
164,11,0,0,131
69,15,0,0,197
80,77,0,0,270
148,10,0,0,189
207,57,0,0,55
35,7,0,0,169
0,31,0,0,267
241,55,0,0,91
279,18,0,0,160
144,10,44,0,203
0,76,0,0,242
42,18,0,0,219
65,6,0,0,2
89,40,105,0,276
67,27,0,0,140
220,16,0,0,104
161,35,0,0,83
78,45,0,98,107
220,4,0,3,239
129,27,12,0,158
168,25,0,0,135
0,99,0,0,230
115,7,19,0,255
5,9,0,0,252
66,22,0,0,225
217,26,0,0,107
107,28,0,0,279
271,14,0,0,136
249,7,0,0,201
113,23,0,0,138
91,85,0,0,309
114,19,0,0,215
48,13,0,0,119
141,16,0,0,67
152,71,0,0,236
353,22,0,0,180
294,35,0,0,41
362,29,0,0,228
127,22,0,0,187
367,151,0,0,195
152,26,0,0,180
139,32,21,0,120
113,3,0,0,139
282,21,0,89,235
272,28,0,0,179
26,21,0,0,83
298,45,130,0,149
228,64,0,0,103
165,26,0,0,241
0,13,0,0,231
253,10,0,0,120
145,20,0,0,285
210,11,0,0,183
234,12,0,0,146
162,53,0,0,125
58,13,0,0,167
133,35,0,0,235
68,13,22,0,197
145,9,0,39,198
139,49,0,0,123
196,25,0,0,190
138,58,0,0,109
54,23,0,0,227
225,60,0,0,196
125,15,0,0,129
192,35,0,0,240
105,51,0,0,125
82,15,0,69,90
271,4,0,0,113
63,11,0,0,148
101,46,0,0,201
292,112,0,0,120
74,40,4,0,216
159,51,0,0,244
173,13,0,0,164
88,17,118,0,201
275,9,37,0,191
230,6,0,0,232
0,27,0,0,171
84,79,0,0,128
61,4,0,0,248
156,51,0,0,252
193,12,0,0,212
0,17,104,0,222
182,18,0,71,237
310,46,0,97,126
194,57,0,0,161
190,9,0,0,198
242,9,0,0,78
28,34,0,0,172
97,3,0,0,145
164,14,0,0,192
122,22,0,0,188
165,3,57,0,159
234,28,25,0,133
263,54,0,0,194
70,32,0,0,82
226,27,0,0,159
189,33,0,0,164
246,6,0,0,91
227,33,0,0,265
149,20,19,0,206
113,7,14,0,69
61,26,0,40,181
83,17,0,0,155
186,17,0,0,214
75,14,0,0,226
163,3,0,0,231
164,12,9,0,164
71,29,0,0,200
274,7,0,0,249
225,23,0,0,203
29,9,56,0,114
116,18,0,0,143
161,15,90,0,153
258,14,0,0,263
0,24,0,73,279
184,21,0,0,10
197,5,0,0,131
218,75,0,0,154
37,82,0,0,133
126,95,0,0,244
311,16,0,0,117
155,43,0,0,155
182,57,0,0,229
89,22,0,0,149
50,18,0,0,87
218,11,0,0,110
150,13,0,0,210
128,8,0,0,266
129,25,0,9,137
337,52,0,0,194
127,71,0,0,109
2,19,0,0,272
0,11,0,0,99
12,3,0,0,187
176,25,0,0,187
190,12,0,0,122
254,64,105,0,282
71,9,0,0,255
46,34,77,0,191
286,24,0,0,306
0,29,0,0,133
210,13,78,0,237
22,9,0,0,202
205,3,0,0,138
206,32,34,0,105
62,54,0,0,214
115,53,0,0,151
53,13,0,0,286
70,41,0,0,144
199,12,0,0,269
0,6,0,0,176
41,38,0,0,105
156,18,0,0,163
83,9,0,0,161
300,25,0,0,269
7,47,22,0,187
224,23,48,50,152
280,14,0,0,189
23,17,0,0,178
89,8,0,0,175
120,48,0,0,79
164,23,0,0,276
173,13,0,0,163
188,25,0,0,231
66,8,0,0,210
77,19,0,0,105
182,3,0,0,46
169,19,0,106,195
96,14,0,0,125
213,59,0,0,212
163,25,0,0,190
213,36,0,0,130
0,25,0,0,181
62,9,0,0,255
318,44,47,0,129
157,69,0,0,172
88,141,0,0,201
220,29,0,0,160
187,9,0,0,150
143,24,0,0,234
128,76,0,0,223
100,105,46,0,168
199,13,0,0,267
107,51,0,0,241
264,14,0,0,122
138,9,0,0,318
221,26,93,0,247
232,34,0,0,131
133,12,0,0,137
193,34,8,0,263
278,23,0,0,214
146,5,0,24,116
180,41,93,0,147
266,35,0,0,130
176,12,0,0,203
290,22,0,0,208
249,10,20,0,190
262,107,0,0,154
158,6,0,0,305
0,11,0,91,264
278,28,0,0,163
174,70,0,0,129
117,6,0,0,78
0,8,0,0,143
188,12,0,0,219
162,95,0,0,91
232,17,21,0,177
255,32,0,0,214
226,6,0,0,204
221,16,0,0,352
96,49,0,0,110
197,27,0,0,127
56,7,0,0,194
188,39,0,0,220
197,17,0,0,210
49,35,0,0,157
101,13,0,0,227
173,26,90,0,222
0,45,0,0,210
244,52,0,67,215
164,56,0,0,144
283,14,0,0,189
326,71,0,0,161
55,14,0,0,142
195,35,0,0,148
92,20,0,0,228
87,3,0,0,193
45,15,77,0,177
320,7,0,0,263
255,25,0,0,198
0,33,0,0,178
113,15,0,0,235
88,7,0,0,168
55,13,131,0,160
0,6,0,0,150
0,44,0,0,121
69,16,0,0,243
161,12,0,0,318
252,12,0,26,244
96,34,0,0,200
0,82,0,0,138
161,55,99,0,185
196,14,105,0,187
163,10,0,0,190
227,16,0,0,257
132,132,0,0,14
66,17,0,59,198
37,34,0,0,164
183,64,0,0,103
136,14,0,0,168
213,42,0,0,235
198,54,0,0,205
0,6,0,0,247
37,29,0,0,1
243,22,0,0,141
168,16,0,0,101
186,23,0,0,338
246,7,0,0,241
0,13,0,0,278
208,33,0,0,213
90,23,0,0,96
242,70,0,77,114
171,6,0,0,245
204,78,0,0,83
6,22,0,0,131
336,5,0,0,90
103,11,0,0,205
119,26,0,0,112
268,20,0,0,77
126,147,0,0,152
158,39,0,0,15
184,104,0,0,223
188,18,0,0,113
152,4,0,0,57
346,51,0,0,278
0,12,46,0,200
209,4,0,0,163
89,39,0,0,244
76,14,0,0,244
105,14,33,0,247
309,8,0,0,100
107,22,0,0,146
150,30,0,0,3
100,4,0,0,216
243,55,0,0,101
75,94,0,0,233
0,133,0,0,188
0,68,92,0,131
0,33,102,0,274
251,9,0,0,198
161,52,0,83,157
148,5,0,0,58
50,47,0,0,239
153,15,0,0,157
161,81,0,0,167
161,12,0,0,169
228,28,0,0,287
125,23,0,0,149
295,166,0,0,255
135,76,0,0,100
110,20,0,0,170
103,20,0,0,98
86,20,94,0,288
171,10,0,0,118
306,44,0,0,161
110,11,0,0,179
212,51,0,0,295
52,41,0,0,141
142,33,0,0,107
352,22,109,0,198
91,24,0,0,217
30,6,0,0,155
268,23,0,25,227
3,37,0,0,161
183,27,0,0,192
161,9,111,0,245
249,82,0,0,252
257,22,0,0,215
230,34,0,0,142
129,15,0,0,221
149,66,0,0,196
70,35,0,0,164
187,34,0,0,204
331,4,0,0,123
92,27,0,0,250
91,56,0,0,160
226,3,0,0,28
218,16,0,0,174
129,32,0,0,149
23,26,0,0,218
187,11,0,0,38
203,21,18,0,160
161,15,0,11,156
188,26,0,0,159
51,19,0,0,229
64,34,0,0,239
58,4,0,0,138
246,23,0,0,212
14,22,30,0,207
166,18,0,0,153
86,45,0,0,83
45,127,0,0,172
181,30,0,0,104
202,16,0,0,187
143,25,0,0,190
71,6,0,0,224
281,11,0,22,196
160,53,0,0,6
280,33,0,0,202
220,11,0,0,115
299,139,0,0,109
182,18,0,0,195
72,23,0,0,159
253,10,0,59,198
4,42,0,0,144
151,50,0,0,77
187,30,0,0,229
278,32,0,0,102
320,24,75,0,202
302,12,0,0,159
363,23,0,0,234
62,64,0,0,191
171,8,0,0,198
62,20,0,0,172
191,31,0,0,155
0,8,4,0,129
94,31,79,0,188
75,23,0,0,179
309,17,0,0,235
113,70,0,92,215
138,10,0,0,280
9,17,0,0,295
163,24,98,0,254
199,5,0,0,182
355,68,0,0,197
207,35,0,0,255
254,23,0,0,161
181,40,0,0,221
133,10,0,0,144
193,28,0,0,115
64,44,0,0,196
103,8,0,11,207
192,7,86,0,275
166,30,0,0,76
111,53,0,0,259
78,12,0,0,122
132,48,0,0,176
45,22,0,0,152
69,74,0,0,174
137,18,0,0,162
168,24,0,0,34
140,83,0,0,176
117,71,0,0,125
122,28,37,0,230
214,78,0,0,68
61,24,0,0,227
29,19,0,0,103
228,26,0,0,116
221,9,0,0,279
71,4,0,0,217
145,12,93,0,185
230,95,0,0,302
208,3,0,0,210
44,21,0,0,168
124,94,0,0,87
235,39,21,0,91
143,20,0,0,246
123,9,0,0,192
325,25,0,0,207
252,27,0,0,199
244,24,0,0,216
0,21,0,0,176
186,30,0,0,175
88,28,0,0,205
189,81,0,0,199
335,3,0,0,294
347,73,0,0,132
140,29,0,0,103
234,72,0,0,85
129,14,0,0,154
26,153,0,0,81
64,14,0,0,221
216,13,0,0,207
125,39,0,0,176
280,52,0,0,262
170,79,0,0,164
41,32,0,0,194
174,28,0,0,109
114,44,0,0,225
173,55,0,0,259
256,5,0,0,205
92,17,0,0,219
0,98,44,0,299
141,19,0,0,137
14,16,0,0,205
188,13,3,0,190
74,85,0,0,137
60,18,0,0,245
171,3,0,0,181
128,155,0,0,130
159,66,0,0,137
124,25,0,0,171
152,17,49,0,192
221,19,0,0,146
266,88,0,0,136
144,18,0,0,207
127,32,16,0,121
187,39,0,0,325
67,54,0,0,175
0,19,0,0,177
68,66,0,0,271
82,33,128,0,169
147,16,0,0,293
234,45,0,0,181
48,22,0,0,198
112,2,0,0,118
136,105,0,0,113
114,24,0,0,142
231,44,0,0,91
109,39,0,0,225
237,7,0,0,260
192,15,0,0,248
288,43,0,0,126
286,9,0,0,180
48,83,0,0,122
0,11,0,0,117
312,29,0,0,194
146,20,0,0,235
91,21,0,0,149
149,80,0,0,192
98,8,0,0,201
78,27,0,0,195
250,121,0,0,156
351,74,0,0,226
12,4,0,0,233
142,44,0,0,338
347,30,0,0,95
146,20,0,0,205
163,8,0,0,181
131,63,0,0,306
192,43,0,0,200
166,20,0,0,108
228,7,0,0,240
209,49,0,0,171
201,16,0,0,67
210,16,0,0,211
262,23,0,0,152
27,16,0,0,176
38,49,0,0,286
95,80,0,0,126
0,24,37,0,194
303,64,0,0,151
123,68,0,0,173
0,15,0,0,253
98,30,0,0,91
244,11,0,0,174
68,75,0,0,133
171,3,0,0,260
64,17,0,0,78
242,14,0,0,168
135,3,1,0,201
87,18,0,0,270
106,69,0,0,260
98,72,0,0,231
369,4,0,101,222
37,51,75,0,93
169,18,0,0,120
57,76,0,8,81
254,11,0,0,170
146,15,0,0,201
162,15,0,0,120
115,12,0,0,237
217,80,0,0,196
65,18,0,0,256
112,19,0,0,112
142,12,45,30,159
257,6,0,0,146
98,26,0,0,235
172,23,0,0,222
253,63,72,0,281
241,34,0,0,208
267,33,18,0,257
0,51,0,0,217
0,20,11,0,174
