0,1,2,3,4
33,10,0,0,253
190,75,0,0,169
74,14,0,0,51
238,10,0,0,196
111,40,0,0,139
34,8,0,0,148
98,11,0,0,199
346,44,0,0,174
240,41,132,0,283
31,6,0,0,279
122,14,0,0,214
49,12,0,0,277
168,5,0,0,199
153,19,0,0,98
189,12,0,0,273
67,23,0,0,160
55,150,93,0,276
133,25,0,0,166
196,33,0,0,205
95,55,0,0,297
203,32,105,0,40
95,19,0,0,208
157,43,0,0,114
62,80,109,0,98
55,42,0,0,288
146,50,0,0,45
72,5,0,0,163
51,11,0,0,169
144,143,0,0,128
8,24,0,0,132
73,167,0,0,124
68,47,0,0,81
62,10,0,0,215
210,5,0,0,207
76,9,0,0,326
147,83,0,0,64
226,44,0,8,310
298,25,24,0,69
0,11,0,0,131
42,51,0,0,248
33,19,0,0,112
90,26,0,0,27
106,124,0,0,168
0,8,0,0,222
239,37,60,0,213
151,70,0,0,195
259,36,0,0,142
224,24,0,0,294
132,7,0,0,72
123,20,0,0,157
0,18,0,0,91
266,5,0,0,63
280,11,0,0,177
140,15,0,0,172
199,25,0,0,64
189,3,0,0,161
0,35,0,0,167
288,12,0,0,226
314,30,0,0,86
246,51,0,0,91
171,27,0,0,184
79,7,0,0,279
192,10,0,0,198
251,40,22,0,118
154,25,0,0,169
215,172,0,0,59
69,65,0,0,155
92,40,132,0,130
235,36,0,0,267
104,60,0,0,324
330,16,0,0,197
116,55,0,0,224
120,23,0,0,261
46,97,0,0,139
199,43,0,0,199
0,27,4,0,250
200,26,0,0,90
104,29,7,0,128
73,14,0,0,237
266,53,0,0,149
67,8,0,0,166
91,11,0,0,141
128,7,0,0,226
40,48,0,0,274
128,156,0,0,198
104,42,0,0,185
291,150,0,0,159
156,21,0,35,201
137,16,0,0,237
123,43,0,0,250
174,53,0,0,144
312,105,0,0,117
230,4,0,0,107
244,33,0,0,104
16,19,0,0,44
208,39,0,0,271
82,17,0,0,119
151,26,0,0,158
167,17,0,0,125
297,90,139,0,232
33,29,0,0,92
160,14,0,0,147
320,20,0,0,65
318,12,0,0,178
172,39,0,0,161
54,17,0,0,216
58,149,0,0,24
188,17,74,0,155
76,14,0,0,164
128,11,0,0,134
253,19,0,0,223
130,9,0,0,75
122,4,0,0,135
175,33,0,0,272
0,11,0,0,71
0,47,0,0,194
76,34,0,0,177
307,22,45,0,191
42,14,1,0,133
137,45,0,0,248
254,55,27,0,227
148,15,0,89,157
79,12,20,0,188
5,93,0,0,231
203,18,0,0,170
348,37,88,0,89
196,20,0,0,219
177,16,0,0,274
28,13,0,0,79
69,71,0,0,215
127,98,0,0,167
148,16,0,0,65
53,37,0,0,65
21,24,0,0,197
166,47,0,0,308
191,37,0,0,139
57,6,0,0,74
160,12,0,0,204
145,40,0,0,308
194,72,0,0,234
354,9,0,0,239
122,46,0,0,80
160,26,0,15,295
150,38,0,0,211
38,9,0,0,214
0,20,0,0,228
150,6,0,0,102
0,57,0,0,127
103,16,0,0,245
44,26,0,0,96
233,5,0,0,226
209,25,0,0,307
246,43,0,0,189
48,6,0,0,298
157,5,0,0,356
118,9,0,0,192
0,8,0,0,196
140,11,0,0,228
219,11,0,0,120
248,17,0,0,207
27,46,0,0,61
236,39,0,0,158
259,4,0,0,340
141,7,0,0,145
195,23,0,0,132
18,74,0,0,227
296,21,0,0,248
267,58,0,0,119
95,28,0,0,204
244,27,0,0,54
161,19,0,0,183
154,17,32,0,136
156,13,0,0,130
174,8,0,0,65
110,7,0,0,77
63,11,0,0,55
190,19,0,0,114
140,36,31,0,339
247,26,0,0,246
208,13,0,0,334
209,24,0,0,81
262,20,0,0,163
269,42,0,0,100
28,4,0,0,215
89,36,0,0,94
63,24,0,0,229
169,20,0,0,44
209,15,0,0,260
95,3,0,19,33
145,9,0,0,130
0,24,0,0,80
136,34,0,0,53
209,5,0,0,113
5,9,0,0,148
140,46,0,0,56
155,30,0,0,46
166,15,0,0,176
92,36,0,43,144
208,34,0,0,178
169,7,0,0,207
13,12,0,0,90
0,48,0,0,201
266,35,0,0,175
9,22,0,0,160
257,22,0,0,289
204,32,0,0,169
10,128,89,0,80
70,107,0,0,155
123,27,0,0,165
145,97,0,0,188
70,15,0,0,88
83,33,0,0,247
185,8,0,0,218
33,4,0,0,173
227,61,82,0,78
91,72,0,0,8
89,14,0,0,199
294,123,0,0,270
59,78,0,0,259
61,11,0,0,217
119,99,26,0,198
247,20,0,0,161
187,40,0,0,191
0,14,26,0,181
137,12,0,0,187
231,17,0,0,135
60,27,0,0,169
182,12,0,0,110
0,47,0,0,170
280,10,0,0,231
146,23,0,0,282
96,72,0,0,175
0,33,0,0,128
140,33,1,0,236
319,39,0,0,150
254,25,0,0,205
205,25,0,0,140
205,24,0,0,150
36,134,0,0,27
184,10,0,0,194
280,17,0,0,155
63,10,0,0,201
210,42,0,0,129
71,15,0,0,190
135,18,73,0,248
348,15,0,0,185
277,56,0,0,198
185,97,0,0,87
177,3,0,0,204
27,48,0,0,226
33,11,0,0,296
